sentiment,tweet_text
0.0,USRTOK umgekehrt. sie tun es in ihren texten. ich habe lediglich ihre zeitung zitiert.
0.0,"USRTOK USRTOK wenn wahrheit klar ausgesprochen wird, kreischen die lügendämonen"
0.0,"USRTOK USRTOK buh!den demonstranten mit dem haftrichter drohen bei dieser sogenannter,gedenkfeier ‚geht garnicht!bisher hätte ich respekt vor der berliner polizei,aber der schwindet ,merkel‘lich."
0.0,ich bin gegen familiennachzug! |lbr| weshalb sollen sich die flüchtlinge erst hier zu hause fühlen? sobald der krieg in ihren ländern zu ende ist sollen sie gefälligst wieder zurückkehren und ihr land aufbauen. |lbr| unsere politiker sollten sich mal das asylrecht durchlesen.
0.0,"USRTOK USRTOK dieser tweet ist ziemlich lustig, wenn man mal auf ihr twitter-profil schaut."
1.0,1933 sind deutsche auf den europa #zerstörer hitler hereingefallen |lbr| jetzt tun sie es wieder bei der #zerstörerin europas merkel |lbr| #afd wählen
1.0,USRTOK und was hat der gabriel damals versprochen ? verlogen ist das pack.nie wieder spd
0.0,USRTOK USRTOK er ist also offensichtlich kein priester der römisch-katholischen kirche.
1.0,"traue keinem moslem,denn der koran befiehlt die lüge !!! für aufgeklärte menschen kann es keinen muslimischen freund geben ! fakt !"
0.0,"USRTOK urheberrechtliche gründe - schöne ausrede, so löchrig wie ein sieb."
1.0,merkel diese volksverräterin muss weg!!!!
0.0,"USRTOK ich glaub mein schwein pfeift! innovative fachkraft , alle achtung !"
1.0,USRTOK USRTOK seehofer wird senil...demenz greift schon!
1.0,USRTOK leute ihr werdet sehen und denkt an mich...die alte erkrankt an demenz und wird sich an nichts mehr erinnern können...!!
0.0,USRTOK ich würde sie weder sehen noch hören wollen....
0.0,USRTOK USRTOK eines von vielen meldungen in dem nach tätern gesucht und hilfe von bevölkerung verlangt wird. |lbr| dabei könnten diese probleme so einfach so rasch beendet werden..!
0.0,deutschland braucht neue politiker! |lbr| darum afd wählen.
1.0,"martin schulz ist nichts, kann nichts und taugt nichts.ein totaler |lbr| versager, schon in der schulzeit. und trockener alkoholiker."
1.0,"USRTOK USRTOK dieses rattenpack gehört wirklich in die löcher geprügelt, wie f.j. strauß gesagt hat. weg damit und gut !"
0.0,USRTOK in der hauptstadt ist alles ruhig 👍
0.0,USRTOK weil wir die klimapolitik der grünen genauso unrealistisch finden wie cdu und spd. cl
0.0,"USRTOK USRTOK USRTOK weil ihr nie über die wirklich wichtigen dinge diskutiert, die systemmedien lenken euch immer schön ab und halten euch auf linie"
1.0,"USRTOK renate künast hat ihr buch selbst verfasst, es liest sich langweiliger als ein telefonbuch..."
0.0,quereinsteiger (geistliche im auftrag) müssen in zukunft master #altkatholisch|er theologie an universität #bonn abschließen #aksynode16
0.0,"USRTOK wissen sie, das muss nicht sein 😜 männer sehen sich gern als helden und beachten nur ungern den eigenen ""zahn der zeit"" 😜"
0.0,wir wünschen euch allen einen erfolgreichen #tagx und guten widerstand gegen #schwarzblau!
0.0,"in den medien lese und höre ich nur noch von alleingelassenen koffer,rucksäcke und pakete auf öffentlichen plätzen und weihnachtsmärkten,die wieder einen einsatz von spengstoffspeziallisten erforderlich machen .das ist merkel-weihnachten."
1.0,"merkel hat einen neuen ""16-punkte-plan"" 😂😂😂 für einen fakt der nur zweier punkte u. konsequenz bedarf. ich lasse mich nicht mehr verarschen😜"
0.0,"USRTOK ich teile und kritisiere in diesem kommentar die #neonazis; ein unterschied. wenn man die einfach unkommentiert ihren mist in den äther pusten lässt, finde ich das schlimmer!"
0.0,"papa, hast`nen dummen sohn, schicke ihn schnell zur bau-union, bist du noch viel schlimmer dran, die bundesregierung nimmt ihn immer an 😜"
1.0,USRTOK das ist augenwischerei....kriminelle klauende grabschende drogenvertickende-mörder vergewaltiger terroristen |lbr| wir beherbergen soviel von diesem mist...! |lbr| das sind unsere probleme unser ärgernis
0.0,"USRTOK schauen wir mal, vielleicht kann sich die gewinnerin in dem fall ja etwas anderes aus dem besagten shop aussuchen. :-)"
0.0,trump |lbr| #dekrete für amerikaner = o.k. |lbr| #dekrete die andere staaten adressieren oder bedrohen sind nicht akzeptabel |lbr| zb iran
0.0,"USRTOK sie können es und sie tun es...sehr zum leidwesen deutscher politiker, die zurecht als unfähige wichtigtuer und versager gelten...! |lbr| respekt österreich....!!"
0.0,USRTOK was zum h..... soll das sein!! krank
0.0,USRTOK USRTOK keine spenden mehr für das rote kreuz.
0.0,lieber michael USRTOK herzlichen glückwunsch zur wahl! ich bin sicher: du wirst ein großer mp für sachsen und ganz deutschland!
0.0,USRTOK USRTOK USRTOK wie ist das denn?: wird dann europaweit weniger co2 produziert oder nur anderswo? oder sogar mehr?
0.0,"USRTOK quatsch - das ist eine verdrehung meiner position. ich rate zu differenzierten lösungen. es gibt gemeinsame regeln und werte in der eu, aber eben auch raum für selbstbestimmung. deutschland sollte nicht zu überheblich sein. cl"
0.0,USRTOK die alte hat das kohl syndrom. merkt erst das sie keiner mehr will wenn sie wie helmut mit eier beworfen wird.
1.0,"USRTOK aber du weißt auch,dass du mittlerweile im land der rechtsbeugung lebst... recht und gesetz nach herzenslust und stimmung um-und abzuwandeln,auszutauschen,gar nicht erst anwenden."
1.0,"USRTOK ach du liebe zeit es gibt mal was von der ,stadt‘schriesheim auf twitter zu lesen .euer twitteraccount ist seit monaten eingeschlafen,oder musstet ihr erst eine genehmigung vom regierungspräsidium bzw. landratsamt einholen wie in vielen dingen,weil keiner eier in der hose hat."
1.0,USRTOK USRTOK USRTOK was ist dir denn lieber ?? burkha mit günem punkt !! oder ein verschwulter braunhäutiger mit federboa !! herrgott hau die linken weg ! bitte
1.0,wer die grünen wählt ist entweder dumm oder ein hurensohn
0.0,USRTOK USRTOK USRTOK was nützen uns unsere gesetze denn noch? ich les das und tendiere wieder schwer zur schnappatmung.
0.0,schwarz-schwarze sondierung dauert nach 7 stunden weiter an. teilnehmer haben gerade alle abendtermine abgesagt. USRTOK USRTOK #jamaika
1.0,USRTOK er ist nur noch ein mettwoch vom herzkasper entfernt
0.0,"guckt euch unbedingt die youtube-kanäle von "" die vulgäre analyse "" und von "" quasir-alternative fakten "" an ! das sind fakten und deswegen bin ich der meinung das diese regierung am ende mit gewalt entsorgt wird!ich glaube nicht daran das die ddr-nullpe einen ""ruhestand""bekommt!"
1.0,USRTOK das darf man bei den grünen kinderfi....n nicht so eng sehen! 😎
0.0,"arzt attestiert erhöhten ernährungsbedarf wegen chronischer krankheit. jc neubrandenburg lehnt ab,4,70€/tag reichen für ausgewog. ernährung😜"
1.0,schmierfinken wie maischberger passen sehr gut zu deutschland etablierten parteien. irgendwie glaube ich dass die etablierten parteien in den 70er jahren stehen geblieben sind. unfähig dieses land zu regieren. ich liebe mein land und wähle afd! und du? |lbr| #maischberger
1.0,"USRTOK wir können keinen flughafen ,bahnhof in stuttgart,aber ,intellektuelle asylanten‘einreisen lassen die uns zeigen wie man ziegen melkt und esel treibt!"
0.0,USRTOK USRTOK jetzt bekommt merkel noch grüne untergangs-beschleuniger dabei!
0.0,"papst franziskus hat general min aung hlaing &amp; weitere vertreter des burmesischen militärs getroffen. höflichkeitsbesuch dauerte 15 min., geschenke wurden ausgetauscht - franziskus schenkte eine medaille seines besuchs, erhielt eine harfe &amp; verzierte reissschüssel #popeinmyanmar"
0.0,USRTOK USRTOK wenn sich bestimmte philosoph. einsichten wenigstens über zeiten (von kultur spreche ich nicht) erhalten hätten 😜
1.0,"darf man eigentlich noch sagen, deutschland den deutschen ausländer raus? oder wird das mittlerweile schon unter strafe gestellt?"
0.0,"tragt in die welt nun ein licht, |lbr| sagt allen: fürchtet euch nicht! |lbr| gott hat euch lieb, groß und klein |lbr| seht auf des lichtes schein."
0.0,USRTOK sahra und ich führen die fraktion gemeinsam.
0.0,USRTOK ich hoffe die betreuungsfamilie bürgt für alles!ob die dann noch gutmenschen sind?
0.0,"USRTOK USRTOK würde den ob von bielefeld, pit clausen (spd) nicht unbedingt als ""rechtspopulisten"" bezeichnen"
0.0,"logik |lbr| wenn der brexit für #eu so schlecht ist, dann hat england wohl zu viel gezahlt was der #eu jetzt fehlt. |lbr| also gut für england!?"
1.0,"USRTOK japp, komme auch nicht dahinter, warum um diesen laberarsch so ein hype gemacht wird ! ich als freier köter freue mich ""tierisch"", das er bei seinem türkenvater einen eigenen zwinger bekommen hat !!!"
0.0,"israelischer diplomat/historiker sieht schieflage bei antisemitismus-debatte: hierzuande wird bisweilen mit kritik am antisemitismus unter muslimen der anschluss an das lager der der afd gesucht. ""nicht weil sie gegen antisemitismus, sondern gegen muslime sind."" via USRTOK"
0.0,USRTOK mir schmeckte es mit jeder portion besser!!!!
0.0,USRTOK jetzt bin ich aber mal gespannt: in welcher partei sollte ich denn sein?
0.0,USRTOK vor allen dingen diäten radikal kürzen!!!
0.0,"USRTOK USRTOK es wurden parteien gewählt, die steuersenkungen versprachen. jetzt sprechen sie darüber, sie umzusetzen. ich kann keinen skandal erkennen."
0.0,"wir gedenken des märtyrers ildefons flötzinger osb, schreinermeister, der 1952 im konzentrationslager oksadok in nordkorea den tod fand."
0.0,"USRTOK USRTOK USRTOK gut. beim nächsten mal halten wir politikern (auch denen, die sie nicht mögen) das mikro hin und sagen: „und bitte.“ bin mal gespannt, was dann kommt..."
1.0,"USRTOK die polizei wollte /durfte gegen ""brennende,israelische fahnen"" vorgehen. |lbr| von "" todesaufrufe,hassparolen,morddrohungen der muslimischen goldstücke unterbinden"" etc stand da nichts. |lbr| #chanukka #washingtonplatz #berlin"
1.0,USRTOK wenn man genügend bezahle pietätlose antifa idioten findet
0.0,"USRTOK dennoch- und egal wo, einen tollen, sicheren! und fröhlichen rutsch.möge gott uns alle beschützen."
0.0,USRTOK jetzt braucht ihr euch auch nicht mehr aufregen....die deutschen haben abgestimmt und sie haben sich für weniger „deutschsein“ entschieden...!
0.0,"USRTOK die kinder der ""flüchtlinge"" sollen doch eigentlich deutsch lernen?! naja - pläne für arabisch als erste fremdsprache in deutschland sind garantiert schon in sack und tüten."
1.0,USRTOK USRTOK ihr mauermörder wisst überhaupt nicht was demokratie bedeutet 🖕
0.0,USRTOK dir auch ein erfreuliches wochenende 🎉
1.0,USRTOK warum nur müssen sich schwule und lesben immer so profilieren?
0.0,"republik 18, #progrom 38, #mauerfall 89 - der #9november lehrt, dass demokratie immer neu gewonnen werden muss. cl #neverforget"
0.0,"USRTOK betrachtet man die städtebauliche raumordnung, machen beide einen sinn. ich sehe den unsinn in den ""politisch verantwortl."""
0.0,"USRTOK USRTOK siehste, wusst ich`s doch, auch bei frauen ist oft der wunsch vater des gedanken 😂😂😂"
0.0,USRTOK hätte mal lieber was ordentliches gegessen zb schnitzel :-)
0.0,"gestern waren wir den ganzen tag im konrad-adenauer-haus, der cdu-parteizentrale, heute sind wir in der bayerischen landesvertretung bei der csu zu gast."
0.0,"ruete von USRTOK spricht bei geflüchteten von ""massenansturm""&amp;will rückführungspolitik tougher machen. #visioneurope USRTOK"
0.0,USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK ich finde die kipping gut....mit ihr bleibt die linke da wo sie ist und auch hingehört..!
1.0,USRTOK USRTOK keine kurde kann is und türken barbarei verteidigen.
0.0,USRTOK USRTOK und wer beliefert uns dann mit dem überteuerten strom?
0.0,USRTOK was vorbei ist muss einfach vorbei sein bleiben...!
1.0,"USRTOK ähhh, rigaer strasse?oder auch kriminalitätsbelasteter ort ?oder auch ort mit häufung politisch motivierter straftaten (von ausschließlich links)?oder ""erlebnisbereich moslemischer lebensfreude frei nach mazyek!?oder platz der sexuellen hoffnung von katrin dagmar göring-eckardt"
0.0,"USRTOK USRTOK wunderbar auch, dass man immer einen ganz unterschiedlichen frauentyp gewählt hat."
0.0,"fuad #afane ruft zur stunde am #brandenburgertor aktiv und deutlich zur gewalt und #intifada auf. ""märtyrer"" werden mit #allahuakbar gefeiert. |lbr| USRTOK wird kurz unruhig, mehr passiert nicht. |lbr| #jerusalem"
0.0,"USRTOK verbrennen vllt besser, aber der theologische gedanke, der dem kirchenrecht zugrunde liegt ist evtl im 'verfüttern' auch erfüllt?"
0.0,zum zweiten mal in dieser woche: USRTOK wirft paket über den zaun in den matsch. spart sich das läuten. servicewüste deutschland.
1.0,USRTOK USRTOK alle filme vor 45 sind nazifilme?dafür wird uns dieser scheiss afd tatort verschnitt vorgesetzt!wir sind im gehirnwäsche -zeitalter.
1.0,USRTOK das ist so ein bullshit...nichts ist schlimmer zu ertragen als die grünen |lbr| wie kann man nur von so vielen dingen so wenig ahnung haben...
0.0,zweite halbzeit ist deutsche zeit!
0.0,rekord beim personalstand und beste ausrüstung für unsere polizei in bayern. #tvduell
0.0,USRTOK USRTOK gemischt und nachgewürzt sicher lecker 😜 anschließend `nen kräuter und die welt ist okay 😂😂😂
0.0,heute wurde im dom von #uppsala die #kirchengemeinschaft zw. #evangelisch|er kirche von #schweden &amp; #altkatholisch|er #kirche unterzeichnet
0.0,"USRTOK die,die schon länger hier leben,kennen das,gell...ich zahl meiner tochter mittlerweile unmengen an taxigeld, weil ich nicht verantworten kann,dass sie hier ab gewissen uhrzeiten noch die bahn benutzt."
0.0,"USRTOK keine sorge, dich lese ich gerne, aber vor allem die antworten auf deine tweets von anderen piraten."
1.0,"um es mal deutlich zu sagen, merkel ist für mich definitiv ein is-unterstützer und feind des deutschen volkes !!!!"
0.0,"USRTOK sind wir! übrigens wenn, dann sind beide!! gefordert."
1.0,"glaube das merkel diese ""linke sauerei"" ganz recht kommt, um von ihrer deutschfeindlichen schleuser-politik abzulenken!"
1.0,USRTOK USRTOK wenn ich den altmaier sehe kommt mir die wurst.
0.0,wie der csu chef es soeben richtig gesagt hat. der dank an den kanzler /in. ist der schluss punkt.
0.0,"USRTOK hi emine, könntest du uns schreiben bzgl. eines workshops für unsere lokalgruppen? mareikeUSRTOK danke!"
1.0,"gerade auf n-tv ""die neuen waffen des terrors"" mitbekommen ! was für ein scheiß!! raus mit moslems, dann kein terror! ☠️😡☠️"
0.0,USRTOK da hofft man auf gerechtes karma...
0.0,"USRTOK USRTOK yep. ist das christliche kreuz: ""plus""-zeichen der liebe gottes (siehe artikel). was die kreuz-schmerzen angeht: lukas 9:23 🙏"
0.0,USRTOK USRTOK beschämender auftritt eines populistischen berufspolitiker der seine chance sieht in der hierarchie seiner partei aufzusteigen.pfui teufel kann ich da nur sagen.!!!!!!!!!!!!!!!!!!
0.0,"USRTOK ihre letzte antwort hab ich nicht gesehen. wenn sie die eu-außengrenze meinen, fein. es ging bei der quoten-frage aber um die in italien und griechenland. und jetzt gutes we."
0.0,mit entsetzen sehen wir die nachrichten aus #barcelona. 🇮🇱ist in dieser schweren stunde mit den menschen in 🇪🇸. terror wird niemals siegen.
0.0,USRTOK herr maas haben sie noch die realität im blick?? 😂🙈
0.0,USRTOK eigene energievorkommen sind gold wert
0.0,hab das ungute gefühl das ich heute wieder gesperrt werde
0.0,USRTOK USRTOK USRTOK USRTOK USRTOK ich wünsche allseits ein schönes wochenende! 👍 😉
0.0,USRTOK USRTOK oder wir haben ab september `ne menge müllsäcke 😜
1.0,"USRTOK USRTOK USRTOK USRTOK vorsicht vor dem bilderberger, macht nicht schon wieder den bock zum gärtner, nur weil er euch gerade nach dem mund redet, |lbr| spahn ist bilderberger und rothschild marionette"
0.0,USRTOK USRTOK beim rest wirst du ja sofort geblockt
1.0,"mittlerweile haben unsere medien das niveau des ""nd"" und tv vor 1989 in d. ddr. kein wunder bei der lehrmeisterin, als ehem. agitproperin 😜"
0.0,"endlich hat kurz einen verbündeten aus frankreich, der auch die |lbr| ungesetzliche einwanderung von jungen afrikanern unterbinden will."
0.0,USRTOK USRTOK das wurde in der ddr und brd getan &gt; bis heute!
0.0,"USRTOK USRTOK USRTOK warum auch, denn dann müsste man konsequent auch alle politiker der kartellparteien ausschießen die sich rassistisch gegen deutsche geäußert haben oder es in zukunft tun."
0.0,USRTOK USRTOK ist sie noch in der brd (brid) oder schon auf der flucht???
1.0,USRTOK die ganze bande muss weg!
0.0,dieser #g20 gipfel ist eine #perversion bei der den armen vorgeführt wird wer reich und mächtig ist. |lbr| die #polizei wird mißbraucht
1.0,USRTOK USRTOK USRTOK hatte yücel am ende doch recht..?...ich bleibe bei meiner aussage: 80% der deutsche sind verblödete schwachsinnige.. |lbr| ihnen ist 🇩🇪egal...!!
0.0,"USRTOK USRTOK USRTOK du kannst es akzeptieren oder weiter träumen, es steht dir frei, besser du wachst schnell auf oder es ist nichts mehr da was sich zum aufwachen lohnt"
0.0,USRTOK das ist eigentlich kein widerspruch! :-)
0.0,schreckliche nachrichten aus #manchester. unsere gedanken sind bei den opfern und verletzten.
1.0,USRTOK es heißt auch stilles gedenken!typisch staatsfunk!
0.0,"USRTOK meine politischen vorlieben kennt sie von sehr netten, aber geschwätzigen nachbarn, die #linke wählen. seit dem hat sich die situation merklich verschärft..."
0.0,USRTOK wenigstens hat er uns pool-fotos erspart. das ist doch auch was wert.
1.0,"und der fette gabriel verkauft waffen an die urheber der ganzen scheiße, nämlich die saudies. möchte mal wissen was er von lobby bekam !!"
1.0,USRTOK USRTOK ja nicht alle radikal aber insgeheim bejubeln sie die anschläge und helfen einander...sonst wären sie keine moslems.. |lbr| ja einzelfälle gibt’s
1.0,was hält an land und eine gesellschaft zusammen? |lbr| genderwahn? multikulti? |lbr| oder patriotismus und die eigene kultur?
1.0,USRTOK USRTOK der islam ist und war nie eine religion. eine fundamentalische ideologie schon eher. rassistisch obendrein.
0.0,"USRTOK USRTOK nee. aber ich arbeite am erwachen des volkes. in der unterschicht brodelt heilige wut. denn es ist ungerecht, was hier im lande geschieht."
1.0,"USRTOK ein echter mann und echte kinder? gott behüte. die machen schmutz und geräusche. und das rund um die uhr. das würde diese zicke keine zwei minuten durchhalten. nicht in ihren heiligen vier wänden, wo alles seine deutsche ordnung hat."
0.0,USRTOK dann aber auch die beteiligung der unterbringungs kosten für asylanten flüchtlinge. diese kosten werden zu 100% vom steuerzahler übernommen. gleichstellungs gesetzt.
0.0,USRTOK ich habe mich missverständlich ausgedrückt. die dame will mich hier rausklagen. sie schreibt wöchentlich mindestens eine beschwerde an den vermieter
0.0,USRTOK USRTOK der größte lump im ganzen land ist und bleibt der denunziant. |lbr| die menschen werden sich freuen diese zur verantwortung zu ziehen wenn die brd geschichte ist und unser volk wieder frei ist
1.0,"USRTOK sehr raffinierter tipp. die frage ist nur: welche zeit soll ich den ""fachkräften"" angeben? von arbeitgebern aus dem bekanntenkreis erfuhr ich, dass zeit in der arabischen kultur etwas sehr relatives ist: z. b.8:30 uhr - ca. 14 uhr |lbr| 10:00 uhr - irgendwann ab einbruch der dunkelheit"
0.0,"USRTOK was hat diese partei an, sie haben keinen regierungs auftrag nicht verstanden. hier wird sich einfach über das votum der wählerschaft hinweg gesetzt. herr schulz. nächster wahltag ist zahltag."
1.0,"USRTOK wäre für euren türkischen, deutschfeindlichen kollegen, auch angebracht!"
0.0,"eine eu der zwei geschwindigkeiten ist der nachhaltige beweis für das scheitern des experimentes der ""vereinigten staaten von europa"" 😂😂😂"
0.0,USRTOK natürlich will ich auch keine falschen emotionen wecken!
0.0,"merkel gestern in stralsund, gut ist eh nicht mecklenburg, sondern süd-schweden😜 und schon wetterte ihr schoßhund caffier gegen die spd 😂😂😂"
0.0,"USRTOK doch das hat mit dem religiösen weltbild zu tun, nachdem der körper einer frau per se etwas sündiges ist. aber für jeden vernünftig denkenden zeitgenossen ist klar: der körper ist neutral. nur gedanken können schmutzig sein."
0.0,"in den usa entwickelt sich ein megaskandal der watergate in den schatten stellt, die schlinge um obama und hillary wird immer enger, es drohen anklagen wegen hochverrat was in den usa mit todesstrafe geahndet wird‼️"
1.0,"USRTOK an der gewalt,an mangelnder bildung und am hyperpigmentierten an ihrer seite kann man die linken blagen meistens erkennen !achja, die hetzerische rethorik ist auch auffallend !☠️🤬☠️"
1.0,USRTOK solche leute gehören einfach ins arbeitslager um anfallende kosten zu erstatten und anschließend abgeschoben.
0.0,"USRTOK der bart wird weiß, das leben bitter. doch gott sei dank ein neuer ritter.!!!"
1.0,"USRTOK USRTOK der abgetakelte legastheniker tut alles für ein paar dollar mehr, selbst sein volk verraten, wobei ich nicht sicher bin ob es jemals seins war."
0.0,"USRTOK USRTOK USRTOK wer das wort ""nein"" deutlich aussprechen kann, lässt sich nicht belästigen. nichts sagen und hintenrum denunzieren ist das allerletzte."
1.0,die selbsternannten promis von ard/zdf feiern sich mal wieder auf unsere kosten im fernsehen |lbr| dank zwangsgebühren. |lbr| man kann es nicht anschauen diese volksverarschung auf unsere kosten. |lbr| allen gleichgesinnten ein gutes neues jahr!
1.0,USRTOK egal dann halt syrer und keine nafris
0.0,"könnten wir, die #patrioten nicht einfach alle in die ehemalige #ddr gehen die #mauer wieder hochziehen und einen neuen #staat gründen?"
0.0,original-antrag 30 wird angenommen: §83 wird gestrichen und zu den standespflichten für alle geistlichen hinzugefügt werden - #aksynode16
1.0,USRTOK USRTOK |lbr| die merkel hat charakter. |lbr| leider ist der scheisse! 😜👍
0.0,"USRTOK ich hoffe, du kommst oh. handy aus, kannst ein schwein korrekt schlachten u. ein feld oh. gift u. gülle bestellen überleben 😜"
1.0,"meine lieben piepser,ich wünsche euch heute eine ""gute nacht"" (murksel dürfte heute eine schlaflose nacht haben 😂😂😂)"
0.0,"wir trauern um die opfer des terroranschlags in #jerusalem: yael yekutiel (20), shir hajaj (22), erez orbach (20), shira tzur (20)."
0.0,"wenn #seehofer sich unter verweis auf seine eigene herkunft aus einer arbeiterfamilie für die kleinen leute einsetzt, ist er glaubwürdiger als mancher USRTOK #csupt17"
1.0,USRTOK ich als nicht afd wähler kann nur sagen. diese leute die diesen müll dort hin gestellt haben sind kinder von alt 68er. davon hat der mdr aber keine ahnung. da ist der mdr noch mit der rassel hinter der mauer gelaufen. wir haben solche leute zurück gefickt und abgetrieben.
1.0,"juhu, das morgige wetter passt zum tag &gt; scheißwetter 😂😂😂"
0.0,noch nie powertweet mit über 100 faves gedroppt
0.0,USRTOK und kochen mit saisonalen produkten vom markt.. erdbeeren im winter sind garantiert behandelt. wenig fleisch. nüsse.
1.0,USRTOK diese affen schauen alle gleich aus...für mich ist da nichts menschliches
0.0,"USRTOK wer mit extrem liberalen asylantenpolitk auffällt braucht sich nicht zu wundern. |lbr| wer sich in gefahr begibt,kommt darin um. |lbr| altes deutsches sprichwort.!!!!!!!!!"
0.0,USRTOK 😂😂😂 ja - aber alles schwerhörige rentner
0.0,"USRTOK nee. mein internet ging nicht, und dies waren die einzigen noch ungelesen bücher. |lbr| bin lesesuechtig. schon mit 12 hatte ich die gesamte kinderbücherei durch, mit 18 die erwachsenenliteratur. ich lese schnell wie dieser roboter von raumschiff enterprise😉😎"
1.0,wenn 20000 polizisten keine 1000 vermummte unschädlich machen können |lbr| ist es entweder absicht oder unvermögen |lbr| vermutlich politisch gewollt
1.0,"auf zdf info die übliche trump-hetze, fehlt heute nur noch die hetze gegen die ddr u. russland &gt; dr. goebbels lässt wieder grüßen 😜"
0.0,"übrigens, wer über die krim spricht, sollte deren geschichte kennen und niemals wird sich ru die ""schwarzmeer-flotte"" nehmen lassen &gt; fakt 😜"
1.0,USRTOK polaken lümmel schreien white power
0.0,USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK bist du wirklich gegen einen mitgliederentscheid?
0.0,USRTOK brauchst du noch ein bisschen schnee??? ich gebe gern ab 😈
0.0,beunruhigende bilder aus #nrw. passt auf euch auf. cl #orkan #friederike #sturm
0.0,"die sondierungsergebnisse der #groko werden überwiegend kommentiert, als wäre das schon der koalitionsvertrag. #nurmalso USRTOK USRTOK USRTOK"
0.0,"USRTOK viel gefährlicher sind die fundamentalisten, die auch in wiesbaden wohnen."
0.0,die anträge sind durch ... #aksynode16 #aksynode
1.0,merkels masterplan |lbr| deutsche zur minderheit im eig. land machen |lbr| wers begreift wird zum nazi erklärt. |lbr| bundeswehr säubern+gegenwehr ausschalten
0.0,"USRTOK ja - so ist es. d ist in sachen informationsverbot auf nordkorea-niveau. d ist das nordkorea europas in sachen information und sperrungen. bin ich froh, da nicht leben zu müssen!"
0.0,"politisches absurdistan in den medien: spd diskutiert leidenschaftlich. |lbr| „ratschläge“ an uns kommen von jamaikabruchpiloten csu, cdu wirtschaftsrat,fdp (ausgerechnet!),die bei flüchtlingspolitik rechts überholt hat und „faule kompromisse“ kritisiert, oder den flexiblen grünen. 🤔"
0.0,USRTOK wenn deutsche politiker das eigene land verhöhnen.... |lbr| und immer noch niemand aufbegehrt...!
0.0,#kardinalmarx #3.oktober: die #demokratie läuft nicht von selbst. offenes gemeinwesen braucht #engagement
1.0,USRTOK USRTOK seehofer ist eine bayrische oberpfeife....er hatte nur kurz seine momente wurde aber schleunigst zurechtgestutzt...😃 |lbr| als beweis dafür trägt er sein haar jetzt auch kürzer ....😃
1.0,USRTOK USRTOK weil er ein hurensohn ist
0.0,"da begann petrus zu reden und sagte: wahrhaftig, jetzt begreife ich, dass gott nicht auf die person sieht, sondern dass ihm in jedem volk willkommen ist, wer ihn fürchtet und tut, was recht ist. |lbr| aus der 2. heutigen lesung, apostelgeschichte |lbr| #taufedesherrn"
0.0,auf dem weg zum neujahrsempfang der spd in bremen.
0.0,USRTOK USRTOK alles halal ist teurer! 😂😂😂😂😛😛
1.0,"wenn ich täglich diesen geistigen dünnschiss ü. abschiebung ja, nein, höre, wird mir über so viel inkompetenz kotzübel. 🤢"
1.0,USRTOK #assad ist noch viel harmloser als #türken 😳 das ist die bittere wahrheit!!!
0.0,"USRTOK ja das volk muss handel, aber wer soll es führen, der deutsche michel macht nichts ohne genehmigung, eigenständiges denken fehlanzeige, lies das buch von karl friedrich von weizäcker aus den 80ern"
1.0,"USRTOK USRTOK alles aufgelistet...sogar minutiös und trotzdem keine feste handhabe gegen diese geile kreatur..? |lbr| so hat amri auch angefangen, das drecksstück aus freiburg auch....usw. usw......"
1.0,USRTOK und merkels muschpoke leistete beihilfe zum mord &gt; das sind ihre werte 😜
0.0,"wundere mich, dass unterschied zwischen sondierungsgesprächen und koalitionsverhandlungen nicht klar ist -muss am jamaika-theater liegen. |lbr| sondierung hat geklärt,ob es lohnt weiterzuverhandeln. |lbr| ich bin dafür. das beantwortet spd bundesparteitag. |lbr| dann erst gehen verhandlungen los."
1.0,erst wenn die ersten politiker ein kind durch islamistische gewalt verlieren. erkennen sie der islam ist kein teil von europa. game over
0.0,jetzt auch mit blauem häkchen hinterm namen: folgt unserer pressesprecherin USRTOK #israel
1.0,"USRTOK USRTOK so tief sind wir gesunken! ein merkel-speichellecker mit dem iq einer gewissen fatima roth, eine null (außer im tonnengewicht) als finanzminister!"
0.0,"frankfurts stadtkämmerer uwe becker gerade auf dem USRTOK ""aus #bds wird bis - buy, invest, support!"" USRTOK #dilk16 #israel"
0.0,"moin, moin piepser - bin gerade mit zwei riesen taschen polnischer spezialitäten vom einkaufsbummel aus szczecin zurück, hmmmmmmmmm 😜"
0.0,USRTOK USRTOK USRTOK die richtung die sie politisch seit langem verfolgt ist schlichtweg linksgrün. ob und wie sie das so sehen ist mir ziemlich egal. |lbr| #newyork
0.0,"habt ihr euch nicht auch schon gefragt,warum es keine veröffentlichungen zu im ""erika"" u. im ""larve"" gibt?hat larve etwa die akten frisiert?"
0.0,USRTOK mir gefallen solche meldungen....her damit... |lbr| vielleicht merkt man es so...😃😃
1.0,"von 409 eur harziv entfallen 1,55 eur auf die ""brd-bild-dung"" &gt; so sehen die erfolge merkels für ca. 8 mio in diesem scheiß-schland aus. 😜"
1.0,USRTOK USRTOK USRTOK maas und seine stiftung zur kontrolle des internets würde ich als eine moderne form der gestapo bezeichnen. heute wird man gesperrt früher kam man nach dachau. aber jeder krug geht nur so lange zum brunnen bis er bricht.
